letter,octave,velocity,time_on,time_off,duration,note_number
E,3,110,57120,57413,293,40
E,3,32,58560,58632,72,40
E,3,29,58680,58764,84,40
E,3,36,58800,58875,75,40
E,3,54,58920,59010,90,40
E,3,26,59040,59126,86,40
E,3,43,59160,59234,74,40
E,3,48,59280,59350,70,40
E,3,60,59400,59476,76,40
E,3,63,59520,59590,70,40
E,3,74,59640,59707,67,40
E,3,82,59760,59825,65,40
E,3,82,59880,59945,65,40
E,3,101,60000,60066,66,40
E,3,101,60120,60184,64,40
E,3,116,60240,60304,64,40
E,3,108,60360,60420,60,40
E,3,124,60480,60546,66,40
E,3,124,60600,60654,54,40
E,3,127,60720,60777,57,40
E,3,124,60840,60892,52,40
E,3,124,60960,61016,56,40
E,3,116,61080,61146,66,40
E,3,124,61200,61258,58,40
E,3,127,61320,61402,82,40
A,3,70,61560,61626,66,45
A,3,70,61680,61745,65,45
A,3,70,61800,61867,67,45
A,3,70,61920,61983,63,45
A,3,70,62040,62098,58,45
A,3,70,62160,62222,62,45
A,3,70,62280,62348,68,45
A,3,70,62400,62458,58,45
A,3,70,62520,62573,53,45
A,3,70,62640,62692,52,45
A,3,70,62760,62824,64,45
A,3,70,62880,62942,62,45
A,3,70,63000,63057,57,45
A,3,70,63120,63171,51,45
A,3,70,63240,63298,58,45
G,3,70,63480,63542,62,43
G,3,70,63600,63654,54,43
G,3,70,63720,63773,53,43
G,3,70,63840,63905,65,43
G,3,70,63960,64017,57,43
G,3,70,64080,64128,48,43
G,3,70,64200,64270,70,43
F#,3,70,64440,64523,83,42
F#,3,70,64560,64643,83,42
F#,3,70,64680,64751,71,42
F#,3,70,64800,64863,63,42
F#,3,70,64920,64986,66,42
F#,3,70,65040,65093,53,42
F#,3,70,65160,65218,58,42
E,3,5,71040,71130,90,40
E,3,10,71160,71247,87,40
E,3,15,71280,71364,84,40
E,3,20,71400,71481,81,40
E,3,25,71520,71610,90,40
E,3,30,71640,71727,87,40
E,3,35,71760,71844,84,40
E,3,40,71880,71961,81,40
E,3,45,72000,72090,90,40
E,3,50,72120,72207,87,40
E,3,55,72240,72324,84,40
E,3,60,72360,72441,81,40
E,3,65,72480,72570,90,40
E,3,70,72600,72687,87,40
E,3,70,72720,72804,84,40
E,3,70,72840,72921,81,40
E,3,120,72960,73050,90,40
E,3,120,73080,73167,87,40
E,3,120,73200,73284,84,40
E,3,120,73320,73401,81,40
E,3,120,73440,73530,90,40
E,3,120,73560,73647,87,40
E,3,120,73680,73764,84,40
E,3,120,73800,73881,81,40
E,3,120,73920,74010,90,40
E,3,120,74040,74127,87,40
E,3,120,74160,74244,84,40
E,3,120,74280,74361,81,40
E,3,120,74400,74490,90,40
E,3,120,74520,74607,87,40
E,3,120,74640,74724,84,40
E,3,120,74760,74841,81,40
E,3,120,74880,74970,90,40
E,3,120,75000,75087,87,40
E,3,120,75120,75204,84,40
E,3,120,75240,75321,81,40
E,3,120,75360,75450,90,40
E,3,120,75480,75567,87,40
E,3,120,75600,75684,84,40
E,3,120,75720,75801,81,40
E,3,120,75840,75930,90,40
E,3,120,75960,76047,87,40
E,3,120,76080,76164,84,40
E,3,120,76200,76281,81,40
E,3,120,76320,76410,90,40
E,3,120,76440,76527,87,40
E,3,120,76560,76644,84,40
E,3,120,76680,76761,81,40
E,3,120,76800,76890,90,40
E,3,120,76920,77007,87,40
E,3,120,77040,77124,84,40
E,3,120,77160,77241,81,40
E,3,120,77280,77370,90,40
E,3,120,77400,77487,87,40
E,3,120,77520,77604,84,40
E,3,120,77640,77721,81,40
E,3,120,77760,77850,90,40
E,3,120,77880,77967,87,40
E,3,120,78000,78084,84,40
E,3,120,78120,78201,81,40
E,3,120,78240,78330,90,40
E,3,120,78360,78447,87,40
E,3,120,78480,78564,84,40
E,3,120,78600,78681,81,40
E,3,120,78720,78810,90,40
E,3,120,78840,78927,87,40
E,3,120,78960,79044,84,40
E,3,120,79080,79161,81,40
E,3,120,79200,79290,90,40
